BankID,Station ID,Star_year,End_year,Lat,Long,Long 2,Elev,Station name,ISPD directory,ISPD_path_directory,source_path_name,Source_name,Source_Contact,Source_ID
1003,63800026231,1936,1989,58.38,24.5,24.5,1,Pyarnu,ISPD2_2_4/ispd1_1/russia/63800026231,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,156250-99999,1939,1939,42.13,24.75,24.75,166,PLOVDIV,ISPD2_2_4/isd2ispd/1/156250-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,154900-99999,1936,1939,43.75,24.88,24.88,40,TR. MAGURELE,ISPD2_2_4/isd2ispd/1/154900-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3002,304,1881,1960,60.17,24.95,24.95,9999,HELSINKI,ISPD2_2_4/ispd1_1/wasa/FIN_0304,ISPD2_2_4,ispd1_1,WASA Stations Observations SLP,Torben Schmith  ts@dmi.dk ,#N/A
1000,029750-99999,1917,1926,61,24.95,24.95,12,HELSINKI-MALMI,ISPD2_2_4/isd2ispd/0/029750-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,029750-99999,1931,1941,60.25,25.03,25.03,15,HELSINKI-MALMI,ISPD2_2_4/isd2ispd/0/029750-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,623000-99999,1938,1939,31.55,25.18,25.18,174,SALLOUM,ISPD2_2_4/isd2ispd/6/623000-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1015,62300-0,1919,1957,31.55,25.18,25.18,4,Salloum,ISPD40_add/001015_EURO4M/62300-0,ISPD40_add,001015_EURO4M,EURO4M/MEDARE/C3 hourly SLP observations for North African stations,Manola Brunet,#N/A
1000,167540-99999,1932,1940,35.33,25.27,25.27,26,HERAKLION (AIRPORT),ISPD2_2_4/isd2ispd/1/167540-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,267300-99999,1934,1938,54.63,25.28,25.28,188,VILNIUS,ISPD2_2_4/isd2ispd/2/267300-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026730,1881,1965,54.63,25.29,25.29,100,"Vilnyus,AMSG",ISPD2_2_4/ispd1_1/russia/63800026730,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800026238,1936,1992,57.9,25.3,25.3,71,RUJENA,ISPD2_2_4/ispd1_1/russia/63800026238,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,268320-99999,1934,1938,53.85,25.33,25.33,145,LIDA,ISPD2_2_4/isd2ispd/2/268320-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,331870-99999,1931,1938,50.75,25.35,25.35,200,LUTSK,ISPD2_2_4/isd2ispd/3/331870-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,167320-99999,1938,1940,37.1,25.4,25.4,6,NAXOS,ISPD2_2_4/isd2ispd/1/167320-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,156310-99999,1936,1939,42.62,25.4,25.4,387,1E+030,ISPD2_2_4/isd2ispd/1/156310-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026335,1936,1992,57.3,25.4,25.4,122,PRIEKULI,ISPD2_2_4/ispd1_1/russia/63800026335,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,167440-99999,1936,1940,36.42,25.43,25.43,223,THIRA (AIRPORT),ISPD2_2_4/isd2ispd/1/167440-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,028750-99999,1906,1915,65.02,25.45,25.45,10,OULU,ISPD2_2_4/isd2ispd/0/028750-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,153020-99999,1934,1936,45.5,25.58,25.58,1034,PREDEAL,ISPD2_2_4/isd2ispd/1/153020-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,153020-99999,1934,2012,45.5,25.58,25.58,1093,PREDEAL,ISPD2_2_4/isd2ispd/1/153020-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026214,1920,1991,58.37,25.58,25.58,6,Vil'sandy,ISPD2_2_4/ispd1_1/russia/63800026214,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,334150-99999,1934,1942,49.55,25.6,25.6,318,TERNOPIL,ISPD2_2_4/isd2ispd/3/334150-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,155300-99999,1936,1939,43.12,25.7,25.7,95,VELIKO TARNOVO,ISPD2_2_4/isd2ispd/1/155300-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,029350-99999,1917,1926,62.23,25.73,25.73,94,JYVASKYLA,ISPD2_2_4/isd2ispd/0/029350-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,269390-99999,1934,1938,53.02,25.75,25.75,176,1E+030,ISPD2_2_4/isd2ispd/2/269390-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,166270-99999,1932,1940,40.85,25.88,25.88,13,ALEXANDROUPOLI (AIR,ISPD2_2_4/isd2ispd/1/166270-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,336580-99999,1936,1939,48.28,25.95,25.95,245,CHERNIVTSI,ISPD2_2_4/isd2ispd/3/336580-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,155350-99999,1936,1939,43.85,25.97,25.97,46,ROUSSE,ISPD2_2_4/isd2ispd/1/155350-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,330190-99999,1929,1939,52.12,26.1,26.1,137,PINSK,ISPD2_2_4/isd2ispd/3/330190-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,154200-99999,1931,1967,44.48,26.13,26.13,92,BUCURESTI INMH-BANE,ISPD2_2_4/isd2ispd/1/154200-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033019,1875,1975,52.12,26.13,26.13,146,"Pinsk,AMSG",ISPD2_2_4/ispd1_1/russia/63800033019,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,156360-99999,1936,1939,42.48,26.52,26.52,146,1E+030,ISPD2_2_4/isd2ispd/1/156360-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,335480-99999,1932,1998,48.67,26.58,26.58,228,KAMIANETS-PODIL SKY,ISPD2_2_4/isd2ispd/3/335480-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026348,1936,1992,57.1,26.6,26.6,143,GULBENE,ISPD2_2_4/ispd1_1/russia/63800026348,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,028360-99999,1917,1926,67.37,26.65,26.65,181,SODANKYLA,ISPD2_2_4/isd2ispd/0/028360-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,028360-99999,1936,1963,67.37,26.65,26.65,180,SODANKYLA,ISPD2_2_4/isd2ispd/0/028360-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,262410-99999,1931,1938,58.38,26.72,26.72,81,1E+030,ISPD2_2_4/isd2ispd/2/262410-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026242,1936,1985,58.3,26.73,26.73,66,Tartu,ISPD2_2_4/ispd1_1/russia/63800026242,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,153500-99999,1936,1939,45.15,26.83,26.83,96,BUZAU,ISPD2_2_4/isd2ispd/1/153500-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,167330-99999,1935,1939,37.12,26.87,26.87,62,1E+030,ISPD2_2_4/isd2ispd/1/167330-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,151110-99999,1935,1938,46.92,26.9,26.9,180,ROMAN,ISPD2_2_4/isd2ispd/1/151110-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3027,22907,1939,1994,60.1,27,27,6,Gogland,ISPD40_add/003027_AllRussia/22907,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800033317,1924,1975,50.17,27.05,27.05,277,Shepetovka,ISPD2_2_4/ispd1_1/russia/63800033317,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,333170-99999,1936,1990,50.17,27.05,27.05,261,SHEPETIVKA,ISPD2_2_4/isd2ispd/3/333170-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1015,62306-0,1920,1957,31.33,27.22,27.22,25,Mersa Matruh,ISPD40_add/001015_EURO4M/62306-0,ISPD40_add,001015_EURO4M,EURO4M/MEDARE/C3 hourly SLP observations for North African stations,Manola Brunet,#N/A
1000,028060-99999,1908,1915,69.1,27.22,27.22,149,1E+030,ISPD2_2_4/isd2ispd/0/028060-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,623060-99999,1938,1939,31.37,27.23,27.23,7,MERSA MATRUH,ISPD2_2_4/isd2ispd/6/623060-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,154600-99999,1936,1939,44.2,27.35,27.35,26,CALARASI,ISPD2_2_4/isd2ispd/1/154600-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,152650-99999,1936,1938,45.82,27.43,27.43,33,TECUCI,ISPD2_2_4/isd2ispd/1/152650-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026850,1886,1975,53.87,27.53,27.53,223,Minsk,ISPD2_2_4/ispd1_1/russia/63800026850,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,268500-99999,1932,1937,53.78,27.57,27.57,226,MINSK,ISPD2_2_4/isd2ispd/2/268500-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,150900-99999,1936,1939,47.17,27.6,27.6,128,IASI,ISPD2_2_4/isd2ispd/1/150900-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,261570-99999,1936,1937,58.75,27.65,27.65,39,GDOV,ISPD2_2_4/isd2ispd/2/261570-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,029170-99999,1906,1915,62.9,27.67,27.67,90,KUOPIO,ISPD2_2_4/isd2ispd/0/029170-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,029170-99999,1934,1939,62.92,27.67,27.67,233,KUOPIO,ISPD2_2_4/isd2ispd/0/029170-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026951,1935,2000,53,27.7,27.7,157,SLUCK,ISPD2_2_4/ispd1_1/russia/63800026951,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,264470-99999,1928,2009,56.78,27.73,27.73,120,MADONA,ISPD2_2_4/isd2ispd/2/264470-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,028970-99999,1916,1926,64.22,27.77,27.77,146,KAJAANI,ISPD2_2_4/isd2ispd/0/028970-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,155520-99999,1936,1939,43.18,27.88,27.88,5,VARNA,ISPD2_2_4/isd2ispd/1/155520-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033027,1935,1975,52.2,27.9,27.9,138,ZITKOVICI,ISPD2_2_4/ispd1_1/russia/63800033027,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,153100-99999,1935,1939,45.42,28.03,28.03,67,GALATI,ISPD2_2_4/isd2ispd/1/153100-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026855,1894,2000,53.53,28.12,28.12,175,Mar'ina Gorka,ISPD2_2_4/ispd1_1/russia/63800026855,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,167490-99999,1935,1939,36.43,28.25,28.25,88,RHODES (AIRPORT),ISPD2_2_4/isd2ispd/1/167490-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026258,1935,1965,57.83,28.35,28.35,42,Pskov,ISPD2_2_4/ispd1_1/russia/63800026258,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800033562,1935,1982,49.2,28.6,28.6,295,VINNICA,ISPD2_2_4/ispd1_1/russia/63800033562,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,154800-99999,1936,1939,44.18,28.65,28.65,50,CONSTANTA,ISPD2_2_4/isd2ispd/1/154800-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,228920-99999,1906,1915,60.72,28.78,28.78,3,VYBORG,ISPD2_2_4/isd2ispd/2/228920-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,338150-99999,1936,1939,47.03,28.8,28.8,97,KISINEV,ISPD2_2_4/isd2ispd/3/338150-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033213,1935,1990,51.3,28.8,28.8,168,OVRUCH,ISPD2_2_4/ispd1_1/russia/63800033213,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,153120-99999,1937,1939,45.37,28.83,28.83,29,BOGUS ROMANIAN,ISPD2_2_4/isd2ispd/1/153120-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033889,1886,1985,45.37,28.87,28.87,29,"Izmail,GMO",ISPD2_2_4/ispd1_1/russia/63800033889,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800033815,1886,1975,47.02,28.87,28.87,90,Kischinev,ISPD2_2_4/ispd1_1/russia/63800033815,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1013,constantinopl,1860,1909,41.03,28.98,28.98,9999,Constantinople,ISPD30_add/ACRE/constantinopl,ISPD30_add,ACRE,international stations recovered by Atmospheric Circulation Reconstructions over the Earth (ACRE) initiative,Rob Allan,#N/A
1000,028690-99999,1909,1915,65.95,29.2,29.2,256,KUUSAMO,ISPD2_2_4/isd2ispd/0/028690-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,153600-99999,1936,1939,45.15,29.67,29.67,2,SULINA,ISPD2_2_4/isd2ispd/1/153600-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026167,1936,1999,58.57,29.8,29.8,91,Nikolayevskoye,ISPD2_2_4/ispd1_1/russia/63800026167,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,262680-99999,1936,1937,57.82,29.82,29.82,71,DNO,ISPD2_2_4/isd2ispd/2/262680-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033038,1881,2000,52.25,29.83,29.83,139,"Vasilevichi,AGRO",ISPD2_2_4/ispd1_1/russia/63800033038,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,330380-99999,1932,1937,52.27,29.83,29.83,137,VASILEVICHI,ISPD2_2_4/isd2ispd/3/330380-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,623180-99999,1937,1940,31.2,29.88,29.88,32,ALEXANDRIA/NOUZHA,ISPD2_2_4/isd2ispd/6/623180-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033686,1935,1990,48.3,29.9,29.9,150,GAYVORON,ISPD2_2_4/ispd1_1/russia/63800033686,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,623290-99999,1937,1940,31.3,30.1,30.1,12,PORT DAMIETTA,ISPD2_2_4/isd2ispd/6/623290-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033834,1935,1990,46.9,30.1,30.1,146,RAZDEL'NAJA,ISPD2_2_4/ispd1_1/russia/63800033834,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,266660-99999,1932,1935,55.2,30.2,30.2,150,VITEBSK,ISPD2_2_4/isd2ispd/2/266660-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,335870-99999,1932,1937,48.75,30.22,30.22,219,UMAN,ISPD2_2_4/isd2ispd/3/335870-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033587,1885,1980,48.77,30.23,30.23,214,Uman',ISPD2_2_4/ispd1_1/russia/63800033587,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,260630-99999,1931,1935,59.98,30.28,30.28,5,ST.PETERSBURG,ISPD2_2_4/isd2ispd/2/260630-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026063,1881,1931,59.97,30.3,30.3,2,Leningrad,ISPD2_2_4/ispd1_1/russia/63800026063,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
3027,26063,1935,2013,59.97,30.3,30.3,3,Sankt-Peterburg,ISPD40_add/003027_AllRussia/26063,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800033345,1881,1975,50.4,30.45,30.45,176,"Kiev,GMO",ISPD2_2_4/ispd1_1/russia/63800033345,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,333450-99999,1932,1937,50.45,30.5,30.5,183,KYIV,ISPD2_2_4/isd2ispd/3/333450-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,264770-99999,1932,1935,56.35,30.52,30.52,103,VELIKIE LUKI,ISPD2_2_4/isd2ispd/2/264770-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800026477,1881,1935,56.4,30.6,30.6,99,VELIKIE_LUKI,ISPD2_2_4/ispd1_1/russia/63800026477,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
3027,26477,1935,2013,56.35,30.62,30.62,97,VELIKIE_LUKI,ISPD40_add/003027_AllRussia/26477,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800033837,1935,1990,46.48,30.63,30.63,42,"Odessa,GMO",ISPD2_2_4/ispd1_1/russia/63800033837,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,227070-99999,1901,1904,62.17,30.65,30.65,102,VYARTSILYA,ISPD2_2_4/isd2ispd/2/227070-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,228020-99999,1917,1926,61.7,30.68,30.68,16,SORTAVALA,ISPD2_2_4/isd2ispd/2/228020-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,228020-99999,1936,1938,61.7,30.68,30.68,19,SORTAVALA,ISPD2_2_4/isd2ispd/2/228020-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,338370-99999,1932,1938,46.48,30.73,30.73,65,ODESA,ISPD2_2_4/isd2ispd/3/338370-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,267740-99999,1932,1971,54.3,30.82,30.82,203,GORKI,ISPD2_2_4/isd2ispd/2/267740-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3027,22602,1936,2013,63.83,30.82,30.82,180,Reboly,ISPD40_add/003027_AllRussia/22602,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800026774,1881,2000,54.3,30.98,30.98,200,Gorki,ISPD2_2_4/ispd1_1/russia/63800026774,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
3027,22408,1937,2013,65.22,31.17,31.17,118,Kalevala,ISPD40_add/003027_AllRussia/22408,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800026378,1936,2000,57.2,31.2,31.2,71,HOLM,ISPD2_2_4/ispd1_1/russia/63800026378,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1018,abbassia,1903,1904,30.08,31.29,31.29,33,Abbassia,ISPD40_add/001018_AustrianISC/Egypt/abbassia,ISPD40_add,001018_AustrianISC,University of Giessen worldwide early data,Juerg Luterbacher,#N/A
1003,63800033777,1935,1973,47.6,31.3,31.3,33,VOZNESENSK,ISPD2_2_4/ispd1_1/russia/63800033777,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,261790-99999,1932,1936,58.52,31.3,31.3,19,NOVGOROD,ISPD2_2_4/isd2ispd/2/261790-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3027,26275,1935,2013,58.02,31.32,31.32,24,STARAJA_RUSSA,ISPD40_add/003027_AllRussia/26275,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1000,623670-99999,1937,1940,30.08,31.37,31.37,51,1E+030,ISPD2_2_4/isd2ispd/6/623670-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
3027,26976,1935,2013,53.02,31.6,31.6,147,KRASNAJA_GORA,ISPD40_add/003027_AllRussia/26976,ISPD40_add,003027_AllRussia,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),"Olga N. Bulygina, bulygina@meteo.ru",287
1003,63800022106,1936,1999,68.6,31.8,31.8,34,PADUN,ISPD2_2_4/ispd1_1/russia/63800022106,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800033593,1935,1990,49.2,31.9,31.9,98,IMENY_T.G.SHEVCHENKO,ISPD2_2_4/ispd1_1/russia/63800033593,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,330420-99999,1932,1936,52.58,31.92,31.92,9999,ZLYNKA,ISPD2_2_4/isd2ispd/3/330420-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1003,63800033846,1881,1990,46.97,31.97,31.97,52,Nikolayev,ISPD2_2_4/ispd1_1/russia/63800033846,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1003,63800033484,1935,1990,49.41,32.03,32.03,94,Zolotonosha,ISPD2_2_4/ispd1_1/russia/63800033484,ISPD2_2_4,ispd1_1,Russian Empire Stations,Pasha.Groisman@noaa.gov,#N/A
1000,267810-99999,1936,1937,54.77,32.03,32.03,234,SMOLENSK,ISPD2_2_4/isd2ispd/2/267810-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1000,624410-99999,1937,1940,30.6,32.23,32.23,13,ISMAILIA          &,ISPD2_2_4/isd2ispd/6/624410-99999,ISPD2_2_4,isd2ispd,Federal Climate Complex Integrated Surface Data,Neal.Lott@noaa.gov,#N/A
1015,62441-0,1884,1957,30.6,32.23,32.23,10,Ismailia,ISPD40_add/001015_EURO4M/62441-0,ISPD40_add,001015_EURO4M,EURO4M/MEDARE/C3 hourly SLP observations for North African stations,Manola Brunet,#N/A
